,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,std_mfcc_0,std_mfcc_1,std_mfcc_2,std_mfcc_3,std_mfcc_4,std_mfcc_5,std_mfcc_6,std_mfcc_7,std_mfcc_8,std_mfcc_9,std_mfcc_10,std_mfcc_11,std_mfcc_12,std_mfccs_delta_0,std_mfccs_delta_1,std_mfccs_delta_2,std_mfccs_delta_3,std_mfccs_delta_4,std_mfccs_delta_5,std_mfccs_delta_6,std_mfccs_delta_7,std_mfccs_delta_8,std_mfccs_delta_9,std_mfccs_delta_10,std_mfccs_delta_11,std_mfccs_delta_12,std_mfccs_delta2_0,std_mfccs_delta2_1,std_mfccs_delta2_2,std_mfccs_delta2_3,std_mfccs_delta2_4,std_mfccs_delta2_5,std_mfccs_delta2_6,std_mfccs_delta2_7,std_mfccs_delta2_8,std_mfccs_delta2_9,std_mfccs_delta2_10,std_mfccs_delta2_11,std_mfccs_delta2_12
5688_41232_000003_000002.wav,-273.4975,78.54285,-16.572338,37.51495,-8.024698,4.4454737,-5.1640706,-2.0167036,-6.326648,8.160036,6.507953,-0.9135111,-16.425592,111.63803,34.561348,43.204247,29.337492,23.860226,26.198076,15.225742,13.577433,11.753892,14.388192,8.473609,8.237694,12.539668,19.284456,6.336565,6.2246737,6.4685497,4.892708,6.4165697,2.3974884,2.5680785,2.3598604,2.9615464,1.7962298,1.973459,2.9892528,11.641117,6.2491918,4.6059284,3.8661013,3.026916,2.212189,1.8219583,1.6677775,1.5193232,1.728975,1.09644,1.481332,1.2782681
5703_47198_000003_000000.wav,-340.64877,142.80727,16.239986,30.697618,36.638023,27.870222,-8.006041,-11.104828,-6.7713814,-1.4401218,-9.164495,-1.3882049,1.4368823,85.527954,60.200165,26.193502,29.34318,22.531996,14.555319,16.995262,14.275248,11.924824,11.894693,11.9442625,10.24492,8.671409,14.077488,13.153101,5.1075683,6.204032,4.455979,2.9909508,3.2827506,2.5947604,2.3033886,2.3466132,2.2341015,2.0862103,1.6470312,8.71804,8.040952,3.4800932,3.307029,2.8071122,1.889367,2.0416865,1.7463382,1.5022513,1.4486634,1.4100735,1.3190233,1.0085272
5703_47198_000004_000002.wav,-283.98972,140.57878,11.840627,40.003117,27.429071,23.427975,-16.104431,-7.5402203,-2.651078,-7.10219,-12.02069,4.6229396,-1.0501912,102.1977,57.60118,25.210299,22.422632,29.704493,17.038925,19.123156,11.485669,11.064423,14.256463,12.750648,8.1242695,8.860244,20.909979,10.232352,4.9786024,4.439388,5.7166796,3.321864,4.1440444,2.3901916,2.2844307,2.9404402,2.4166028,1.8598995,1.8355726,11.330969,7.287276,3.164045,2.720449,2.3423917,2.286525,2.096818,1.5155809,1.4250696,1.6881913,1.3112342,1.2824099,1.2537874
5703_47198_000006_000000.wav,-265.67816,50.97134,7.118271,46.704445,2.7293553,29.616903,-18.986822,-5.075906,2.4849102,-0.7103465,-4.182961,-1.0946283,-7.588391,132.86368,59.684196,23.276941,18.749516,25.063835,12.633087,27.764017,9.239873,8.705877,8.883234,10.250261,11.294186,7.492688,22.328255,14.54623,4.301394,5.029527,5.4137487,2.7766142,4.906983,2.100433,1.4342989,1.5236468,2.644645,2.4680943,0.97286206,8.328885,6.0294805,3.119088,2.0242505,2.010063,0.9402206,2.1451342,1.4636931,1.2486004,1.297904,1.3011047,1.1590174,0.40516514
5750_100289_000000_000000.wav,-302.0847,88.759155,-4.1486797,54.71108,26.878479,6.022326,-4.1958556,-6.069317,-10.98583,7.40487,-7.41557,1.3053695,-7.466604,120.50649,65.77563,25.498903,22.540693,23.83766,24.073366,13.524549,15.889993,11.1168,10.730316,14.667829,12.940967,6.9975967,16.261751,13.338178,3.844093,5.4168057,5.4278145,6.2380567,2.920372,3.8749943,2.009113,2.034161,3.4578257,3.1177173,1.3242916,20.761175,9.478731,4.1241064,2.7690866,3.4869614,3.3353822,2.296548,1.8836033,1.3339946,1.0823433,1.3466606,1.6424434,0.89202076
5750_100289_000001_000000.wav,-249.73105,102.762054,-4.2582703,53.765484,21.0429,-1.5957414,2.1542716,-2.5405884,-12.189911,-0.40572983,-6.7521734,-0.6895576,-6.9431934,101.18553,48.23713,26.372496,26.981585,19.220215,25.073093,11.318968,13.1414175,12.007282,10.813068,14.112505,10.200017,9.201793,19.530918,8.621485,5.109061,4.887687,3.7448258,4.8873224,2.114001,2.6603732,2.2922611,1.8347286,1.95817,2.1398356,1.7624601,10.741997,5.9075737,3.683289,2.2599373,2.1144376,2.2529325,1.5328203,1.8097302,1.3113736,1.2486173,1.2629833,1.4507052,0.95232266
5750_100289_000002_000000.wav,-254.27951,110.41774,-0.63686776,49.32309,21.23302,-0.42810744,5.2318907,-4.8329716,-15.627189,1.3673563,-9.814539,-2.4364958,-8.341207,107.491066,56.232464,28.543463,28.853762,24.278639,23.109713,16.479359,13.886862,15.722656,9.849293,13.189491,10.551091,9.808289,17.307653,10.0461,5.7200484,4.983225,4.3356056,4.8615274,2.8354368,2.6999435,2.8367417,1.9149606,2.3297083,1.9547157,1.8588024,10.307303,6.3274193,3.938108,2.7521832,2.6402845,2.857686,1.6976361,1.7219478,1.8433597,1.2795243,1.4774486,1.2235764,1.1571401
5778_12761_000001_000000.wav,-288.62592,108.79163,2.7424235,28.753187,0.114852406,-1.0668738,-13.204022,-4.4774966,-5.4402556,3.9268513,-12.597014,-5.4618764,-12.217947,56.010612,69.80117,32.395973,28.883192,22.37604,16.538944,16.596907,14.005247,10.3526325,13.486506,10.560239,10.711422,8.208383,9.03547,13.955034,6.828969,6.320393,4.285907,3.2358387,3.2285423,2.6382723,2.108132,2.5591283,2.152993,1.9423364,1.5789131,6.500602,9.766349,3.663864,3.6542814,2.77359,2.241995,1.7217128,1.7302537,1.2070206,1.4983463,1.3293808,1.4339303,1.1321865
5778_12761_000002_000000.wav,-312.98105,109.266525,4.3290653,22.074684,1.4075527,-0.20514196,-15.592356,-6.5657134,-2.773004,0.5529848,-12.891823,-5.242498,-9.878642,89.11407,74.789894,35.360325,30.730183,20.3388,17.620726,16.124674,14.345352,12.033205,13.475342,10.409445,9.968406,10.264902,15.166849,15.1882715,6.8519726,6.1367373,3.9027565,3.5859656,3.1704254,2.7587392,2.19944,2.4360087,1.9862828,1.9514111,1.8106596,9.045122,8.682159,4.236525,3.499596,2.3209896,2.2397327,1.892572,1.7445184,1.5116965,1.6867793,1.2830404,1.2669926,1.1875968
5778_12761_000002_000001.wav,-342.01633,107.93823,7.8618584,27.559917,2.8673906,-2.8722332,-14.454692,-4.9110904,-3.8317335,-0.66576636,-11.716558,-4.4560633,-7.883462,109.2334,74.17833,33.51157,26.594442,20.265484,18.643467,16.778528,13.213761,12.376648,11.983134,10.301258,9.559567,10.855384,16.9832,14.437527,6.3238835,4.9452477,4.07258,3.4730277,3.3549316,2.4531345,2.1723113,2.2154155,1.7062708,1.8405051,1.9464405,9.279513,7.9804416,4.0857553,2.8804076,2.1867833,2.105513,1.8762274,1.5034001,1.3695601,1.4629083,1.1055607,1.2037894,1.1521099
5789_57158_000013_000000.wav,-347.10852,73.22506,16.81326,33.716835,4.111305,-2.497111,-15.057561,1.1945348,5.808466,7.4930124,-3.886852,0.70979446,-7.624427,120.5418,73.10552,33.27986,25.613546,17.09288,26.653513,20.212286,13.636403,12.453038,10.342513,10.41258,8.346075,12.598183,18.624435,16.046186,6.7187076,5.042929,3.7785635,4.5654035,3.4202175,3.1446822,2.2901485,1.8862481,1.5950034,1.6371261,2.3322787,11.034809,9.1733675,4.26129,2.6545534,2.3217797,2.6566892,1.6236081,1.8858162,1.385351,1.311272,0.8813857,1.1090968,1.6580328
5789_57158_000014_000007.wav,-328.01794,94.71574,15.438366,31.045357,5.896616,-7.6772165,-20.04814,-1.1985097,3.2785077,9.790143,-4.8643622,1.3150752,-10.441384,95.77127,68.16183,35.345715,29.403522,21.765078,26.17548,18.552584,14.82676,14.025951,13.916382,10.361156,8.942345,12.301345,16.978691,15.516407,8.102904,5.6638565,4.4091163,5.740011,3.7406728,2.832472,2.6518378,2.4101925,1.9716651,1.5359979,2.3193338,9.601935,9.025288,4.6362243,2.9242177,2.4649203,3.3362076,2.2488854,1.8330967,1.7591845,1.5920235,1.2549069,1.0023127,1.3107606
5789_57158_000015_000001.wav,-290.04132,95.260864,2.8646333,18.204138,1.6779933,-7.9303246,-10.08035,-7.3232007,-2.0320833,12.052343,-3.5469306,2.4731987,-13.841996,115.95177,69.73266,38.59795,26.564884,23.981678,17.460344,22.481224,15.600238,15.195988,10.685961,9.767514,9.794942,14.094236,19.516966,13.917295,6.552303,5.1524544,4.2086406,3.9392,4.5312457,2.2737503,2.4704032,2.1977453,1.9941064,1.9688686,2.6886373,10.7074585,8.297185,3.961376,3.129028,2.454101,2.318997,2.336479,1.6802074,1.5298406,1.3658488,1.3442448,1.1888916,1.6265899
5808_48608_000005_000000.wav,-328.66888,97.70625,-3.7797065,35.76461,8.647877,8.109332,-2.233124,2.3141198,-9.130309,-7.566547,-15.590815,-2.1044388,-3.3311884,118.975685,68.75797,29.613373,36.970478,25.202919,18.621243,14.38792,13.22503,16.844875,11.47182,14.527699,11.219661,8.894188,17.519608,13.878444,5.6066,6.8236885,4.685654,3.741551,2.7898123,2.547434,3.0762568,2.0638952,2.8242147,2.2246008,1.6295881,10.580492,8.828866,3.8061981,3.6184509,2.9214492,2.1227508,2.033639,1.652279,1.7989497,1.5418893,1.7235475,1.4345453,1.0338755
5808_48608_000005_000001.wav,-318.49448,97.43537,-3.404497,29.029032,2.6539533,11.635973,-0.65926194,-1.291708,-5.432433,-9.219377,-15.2230835,-0.36202908,-6.2303486,127.492096,68.72919,31.625782,32.333187,24.355947,19.606243,15.30312,12.7811,15.006527,12.560697,13.724481,11.50814,9.173265,18.381845,13.281232,5.971012,6.147899,4.578641,3.657248,3.0730305,2.406489,2.7712755,2.3254156,2.4993825,2.1344173,1.648299,9.980216,8.59054,3.994827,3.8198802,2.881118,2.2628791,1.8574861,1.7111851,1.8736949,1.577328,1.4443545,1.396359,1.0972109
5808_48608_000005_000003.wav,-329.41443,93.087616,-3.3222694,29.641987,6.127056,4.0986924,-1.2792444,1.6809981,-10.508322,-4.8457727,-15.084931,-2.4985437,-0.9578585,143.54115,66.21809,29.391214,30.11965,21.487368,21.534996,15.128435,13.648125,17.789633,11.278043,14.268938,11.158184,9.213513,17.508966,11.613301,5.441995,5.7122655,3.7712257,3.893103,2.661895,2.8356082,2.954488,1.9782082,2.1708145,2.3200607,1.6092994,9.554966,7.0132995,3.8856966,3.546688,2.2093625,2.4035716,1.8555493,1.8374457,1.8901477,1.4257097,1.5124555,1.4951217,1.1737773
5867_48852_000001_000000.wav,-333.6582,87.8997,10.324765,43.6556,7.5042644,6.72357,-12.751866,-5.8512874,-5.090662,-6.2989597,-13.965555,0.78866196,-0.7520515,93.834305,51.10701,31.184607,22.586075,13.795521,13.850868,14.950323,13.718204,9.958438,15.025936,8.257419,8.336262,7.672755,18.993748,11.303303,6.719582,4.3512006,2.7229455,3.1862059,2.7325041,2.7317817,2.2276647,2.6021674,1.7008579,1.6233405,1.0337446,12.055818,7.136393,3.9675086,2.4501367,2.0506308,1.9668491,1.9740928,2.0723438,1.3392106,1.8051534,0.94431233,1.0720924,0.8289708
5867_48852_000002_000001.wav,-335.68536,107.849075,12.790027,27.327549,-0.6561678,7.0697284,-4.100941,-6.604651,-3.8203583,-7.2115026,-8.007973,-0.8726105,-4.357295,99.127464,49.686584,31.745344,25.87408,19.368792,13.097585,14.590917,15.707303,12.109415,11.997698,9.825475,8.730012,8.157872,12.341592,10.355004,5.914312,4.9373627,3.3784924,2.7960482,2.6741009,3.042723,2.1832345,2.3774147,1.5882572,1.625051,1.3954238,8.288653,5.486901,3.5789726,3.038388,2.0526197,1.7716589,1.6579956,1.9378934,1.3374078,1.3853555,1.0910565,1.1358043,0.9902578
5867_48852_000002_000002.wav,-308.23022,107.55246,7.3477244,27.472918,-5.563981,11.097338,-7.071577,-4.6732154,-8.647956,-8.061833,-8.918616,1.8374039,-1.2122688,74.578766,62.984486,31.443777,22.385824,18.70693,22.131363,13.358867,17.01186,12.743867,12.243011,10.548143,8.600048,8.920924,14.086884,13.244763,5.673496,3.9540153,3.538204,4.3182673,2.746871,3.06294,1.9332494,2.4372835,1.9089645,1.7115484,1.772717,7.3691564,8.299875,3.5229306,2.555782,2.0435362,2.5890048,1.4850729,2.2201207,1.310727,1.5958277,0.9645603,1.1273466,1.0750757
587_41611_000009_000003.wav,-287.88525,21.393776,13.295862,57.086178,-14.165288,8.489984,-4.1002316,15.832447,-6.3161097,9.646325,-7.4929156,17.701952,-6.389696,106.960365,67.894135,38.10366,25.777925,17.200117,22.89777,17.550898,12.456112,10.758195,9.623678,7.3852057,8.264507,8.947366,16.715668,13.442034,6.593108,4.201285,2.9882927,5.253704,3.1094375,2.8560889,2.4041457,1.7751756,1.3744776,1.4870352,1.6907839,11.878908,7.6994147,4.780753,2.4266398,1.4177629,3.0305333,1.6647316,1.7391129,1.5268699,1.1595225,1.0106583,1.1438106,1.2545488
587_41611_000031_000005.wav,-262.7002,24.226603,16.107075,50.207237,-12.484831,7.0332627,-9.575569,20.607325,-7.882844,12.608076,-4.2468047,17.365816,-3.925723,103.2009,54.333244,36.016346,25.191082,13.918478,22.531704,15.825336,12.543774,12.142855,12.148238,7.8999476,7.183736,8.706732,18.086893,12.456355,7.746711,4.109787,2.3149488,4.550587,3.1507847,2.8572576,2.339627,2.2159138,1.48294,1.4202986,1.8243655,12.997073,6.103791,3.6549516,2.1842792,2.08523,2.8863478,2.452043,1.3987442,1.5081378,1.2646599,0.9806926,0.8982402,1.0154837
587_41611_000034_000000.wav,-266.90933,53.343906,-3.8422573,13.734968,-13.370028,7.7851577,-4.7255883,11.285548,-6.75622,18.189192,-10.638924,9.879524,-4.3183985,103.872765,49.795616,33.356712,31.853037,23.844309,18.113905,13.326698,13.525539,15.45116,10.428401,12.278562,9.794904,12.170209,20.768078,9.864145,6.6897187,6.600284,5.105461,3.8243167,2.9427855,2.9085937,2.55711,1.9728665,2.017624,1.6108654,2.6257398,15.00519,5.458799,4.3789163,3.3733456,3.3390543,2.8167105,1.9250306,1.6305875,1.5800984,1.3585434,1.7098883,1.2280649,1.8622922
60_121082_000003_000000.wav,-313.26453,110.588974,-18.338099,37.26317,8.885916,-1.9379699,-4.30154,-1.2948776,-7.3639803,13.754394,-9.702496,3.3586602,-6.7929225,93.47404,76.19764,34.69372,39.692898,19.544662,21.208805,13.435845,13.384261,10.1271,9.275333,12.59764,7.3402834,7.430602,16.7517,15.811109,4.5082088,6.5703073,3.9253852,4.5573525,3.0647273,3.4068298,2.4094563,2.2852697,2.4428608,1.5105274,1.642863,10.398243,9.464827,2.9135597,2.7875855,3.1274512,2.5637655,2.1259062,1.8906304,1.8870072,1.3639153,1.8107893,1.1311854,1.0346485
60_121082_000003_000001.wav,-354.02176,137.37119,-15.73283,26.376463,17.423815,3.747668,-3.7496402,-7.6665835,-13.549027,14.770605,-2.769922,4.1894684,-1.8497397,112.44132,42.916412,28.589388,21.6382,12.742224,16.670576,14.455459,18.051817,14.887396,12.321267,11.775593,12.986085,6.148074,15.230286,8.67379,5.4553866,4.1182094,2.636667,3.1950321,2.925728,4.221163,2.1346068,2.7618775,2.8420804,2.3547075,1.2436858,16.807627,6.383041,3.686213,1.938452,0.63456964,2.347044,1.2511107,2.1618795,2.6548228,1.2641181,1.6038091,1.2395358,0.75169885
60_121082_000004_000001.wav,-340.78986,112.69331,-11.362803,34.48509,1.8420479,2.5118048,3.493718,-6.3338366,-13.532826,10.873902,-10.242134,5.5999327,-9.596833,92.08435,63.58799,24.820354,28.92551,19.178246,20.411774,13.157948,17.537046,15.404752,9.013801,11.828799,8.360103,10.0315895,17.87661,14.237987,4.94267,5.6018662,4.2990694,3.8806,2.6691334,3.854981,3.241032,1.7441185,2.1111114,1.4712405,1.8886186,9.7772045,8.66086,3.247575,3.0034351,2.3825407,2.319092,1.4876529,2.4609952,2.1698442,1.2857728,1.336117,1.0771188,1.1475123
6000_55211_000002_000000.wav,-318.48636,115.68168,4.8168254,16.813496,-0.70500237,-4.8241124,-13.9844475,-2.962719,1.7775377,2.2882674,-4.573185,6.5020556,-7.2445917,83.424286,56.936924,32.883854,29.475346,21.032932,20.984026,14.868972,14.223419,13.204601,11.863721,9.045556,7.6517854,8.672007,15.216171,11.917217,7.0109377,5.623124,4.204682,4.196941,2.6319323,3.059777,2.3614528,2.22179,1.4104098,1.2867167,1.4657472,9.534975,6.8016443,4.414363,2.9891512,2.4970849,2.442047,1.7388772,1.678196,1.3786703,1.5393307,1.0606685,1.0871602,0.9804074
6000_55211_000004_000000.wav,-322.8209,121.563965,11.001382,33.28339,2.283364,-16.589283,-7.8002853,-0.6502057,-6.7786627,-4.1360755,-6.0573735,4.391223,-11.820332,107.147354,43.383106,29.303354,30.457212,20.937288,21.48556,16.310764,12.152727,11.427287,11.744334,7.6763606,6.839767,8.530978,18.591457,8.751152,6.938552,6.7480626,4.499234,4.4899244,2.923794,2.6710165,2.0786273,2.5492332,1.1916617,1.6167821,1.5643926,11.649632,4.0113726,3.5617294,3.283627,2.5569382,2.9111235,2.4648638,1.5144627,1.0721022,1.3915603,0.9965543,1.0375675,1.0328107
6000_55211_000005_000000.wav,-318.6161,120.70433,9.049242,17.128838,-1.4062438,-1.9033109,-17.648785,-3.1163087,4.908506,-2.4273522,-6.407553,10.415114,-9.959624,90.99019,63.87222,37.667355,27.259008,19.565138,21.598854,17.475904,11.169541,14.79572,11.395107,8.684722,8.434579,8.297945,18.627428,13.408373,8.216066,6.20342,3.739711,4.2017226,3.2014766,2.199838,2.5417922,2.4588943,1.7278796,1.8163235,1.5598499,8.65661,8.482731,4.699734,3.002818,2.4439957,2.4841123,1.8757515,1.4382216,1.7434024,1.5204545,1.2543699,1.2306333,0.9070428
6019_3185_000008_000000.wav,-354.36673,117.45951,7.618713,31.98436,12.312819,-4.344192,-12.748559,-1.9322557,-12.471201,-9.75998,-9.719068,-5.502735,-11.580211,112.4194,82.848755,35.84695,34.15604,28.276056,25.569574,8.561231,10.60092,15.925693,11.801078,8.785821,11.390154,8.469763,16.156652,20.276148,7.6092234,7.959805,6.8955956,6.6989746,1.9116709,2.0380242,3.4393253,2.753322,1.8476603,2.5831501,1.7805278,13.993439,11.564071,6.4513144,3.543466,4.463625,3.6259038,0.77789205,1.5387541,2.7900555,1.4663999,1.5907391,1.8928444,1.1486325
6019_3185_000010_000000.wav,-333.74753,120.39537,-17.559713,18.827557,18.224537,-10.190452,-11.925453,-2.080945,-19.628153,-4.788177,-7.956781,-6.7236705,-11.624461,113.61721,61.90618,41.750717,30.210533,22.736633,28.361814,13.904475,15.188215,17.550413,12.179768,13.094048,11.424563,9.441279,22.05216,12.354347,8.924688,5.5455813,4.1342764,5.7880383,2.545097,2.767998,3.3660629,2.376253,2.0547314,2.4289124,1.775447,12.156314,6.6810374,5.3428845,3.0032763,2.2985787,3.202757,1.7156864,1.7236032,1.9278694,1.5785551,1.3085426,1.4131138,1.1468494
6019_3185_000011_000001.wav,-315.87393,124.60735,-5.1660776,19.03125,21.956944,-7.368409,-20.94068,-6.180835,-14.32251,-8.6713295,-6.9633393,-7.21157,-9.251067,78.01855,72.64875,34.359165,37.60223,25.162127,25.59512,16.799536,15.815211,14.403915,11.401113,10.402151,10.732564,8.901533,13.3862505,14.705096,7.2652025,7.666385,4.650594,5.210767,3.2853155,3.073819,2.8606384,2.227902,1.9337493,2.1156654,1.5603361,9.400513,9.154349,4.7822747,4.027778,2.8837788,3.1353543,2.1082966,1.9650902,1.820748,1.4184786,1.2334805,1.4429603,1.0633975
6064_300880_000001_000000.wav,-287.7751,97.307,-17.444548,2.7347035,-12.417734,-4.273118,-5.7400303,-12.732376,-10.554367,-8.523174,-16.94318,4.128795,-16.824913,125.811424,63.410423,33.977123,28.008976,19.670332,16.981167,16.585081,15.075499,12.867049,15.3051195,12.1796,9.699474,10.880951,18.841246,12.357193,7.039758,4.6877546,3.7501082,3.338527,3.027013,2.867064,2.4703946,2.9079933,2.2230065,1.9055896,1.8089775,10.710972,7.19038,3.9929385,2.6872125,2.139057,2.1627345,1.6515791,1.8643769,1.5511725,1.8390943,1.2956967,1.2676532,1.2543339
6064_300880_000002_000000.wav,-325.11868,93.73753,-28.097094,1.017058,-23.406946,-7.1436095,-3.428819,-0.9840113,-7.8036566,-3.375387,-10.930986,7.3485174,-11.015635,135.80779,72.31749,34.167866,29.574785,24.271503,17.322433,12.310095,14.584436,13.030337,13.555609,10.946267,9.549431,11.292902,23.194933,12.383494,6.1013503,4.9681067,3.918856,3.3211877,2.2441494,2.367633,2.8070426,3.0948932,1.8473454,2.1450508,1.9682776,11.206859,6.339397,2.5507085,2.163544,1.7264885,1.8194983,1.3040569,1.2961751,1.3385664,1.4777623,1.1061962,1.1872703,1.1459632
6064_300880_000003_000000.wav,-277.80423,107.39271,-17.540585,1.6671938,-6.83574,-3.5189075,-8.970858,-13.95008,-10.429066,-5.4584,-17.950178,4.3725467,-14.566393,117.05951,65.968704,33.253994,24.565378,20.318714,18.325844,14.718851,16.042356,12.4973955,14.544415,12.266284,10.578053,10.95931,21.337666,13.837962,6.7405767,4.583454,4.4084225,3.7778456,2.820009,3.1097813,2.4784064,3.0395463,2.4724739,1.7514689,2.069132,13.113895,8.135548,4.165081,2.8350506,2.5445967,2.3224545,1.8286356,2.1768694,1.401058,1.6339077,1.522648,1.2978407,1.3430852
6078_54007_000000_000000.wav,-332.3132,90.3321,-5.8187966,30.557287,-3.546954,-8.956572,-2.0803027,-1.180478,-0.66117626,-0.18296218,-8.24356,1.6425849,-12.13291,105.93468,66.43386,39.356766,26.319244,24.559288,23.943739,18.59604,16.833416,15.648103,15.513371,11.259749,11.536297,14.814092,18.502722,13.920915,7.248952,5.3829527,4.9372554,5.0883384,3.608745,3.5039499,2.7776868,2.9190836,2.300484,2.170436,2.671535,14.478996,8.459041,4.5538363,3.376126,3.1371284,3.1794431,2.127061,2.494206,1.8979911,1.6518594,1.4857703,1.4273337,1.6969235
6078_54007_000000_000001.wav,-324.27597,100.19235,-19.389757,28.381086,-2.8591366,-12.246479,-1.0970746,-6.269155,-0.1977827,2.7157698,-10.433012,0.6439715,-10.701353,110.30498,65.952286,37.08862,31.805902,21.975718,23.42635,18.332594,16.8811,14.096138,15.533537,11.918391,9.676342,13.512385,19.616892,12.602067,7.1807594,6.2464623,4.55813,4.7700114,3.4441376,3.2374487,2.4028876,2.7476745,2.319606,1.7314075,2.646729,12.928142,7.5710344,5.0454783,3.4779944,3.110179,2.6322036,2.1684635,2.0662506,1.5213857,1.6273123,1.4569054,1.210548,1.599183
6078_54007_000000_000002.wav,-314.5241,85.08878,-14.457895,30.875526,-5.702945,-11.709113,0.75373673,-2.604038,-3.5864763,2.3707175,-8.060526,2.1879442,-13.585922,121.17294,68.55672,37.920937,34.849968,25.18954,21.284658,17.451643,17.122992,15.663211,14.107355,13.861491,11.071318,14.500345,22.24501,13.590686,8.044405,6.327778,4.657593,4.219146,3.686114,3.152786,2.8583858,2.483295,2.293059,2.2719047,2.6561236,14.040971,7.6786036,5.1968017,3.1990166,2.838176,2.6647654,2.1494188,2.188999,1.7946755,1.3961958,1.5326334,1.5085443,1.7562888
6081_41997_000001_000001.wav,-354.4616,145.7461,-2.2045968,22.938599,17.509682,-5.8895497,0.0048995283,-8.528542,-17.003086,-1.8747097,-12.963826,-2.5134404,-9.145978,102.886406,73.13998,39.769703,33.54937,32.15167,25.001898,16.090122,17.586142,16.235912,15.191716,14.013638,11.799791,10.724013,20.42425,13.838365,8.161675,5.771432,6.079015,5.144509,3.2172759,3.4399312,2.9883313,3.2254632,2.5494058,2.2637107,2.0582435,13.094988,7.6995406,5.1199703,3.1988468,3.1132305,3.1616733,2.0060122,2.1415827,1.7950469,1.8151873,1.5948732,1.3454347,1.3533298
6081_41997_000001_000002.wav,-387.03082,131.77388,1.374264,20.904133,18.182344,-1.1388092,2.5721972,-5.458652,-13.739278,2.0649762,-9.14839,-4.35646,-9.830696,106.57501,77.45034,37.45449,27.161882,31.105247,22.616888,14.933464,15.389775,16.878168,13.863104,12.740112,12.700234,10.242756,20.104128,13.645061,7.2269125,5.3161902,5.0549774,4.7505674,3.019,2.9854023,3.2017696,2.5412493,2.2147765,2.4893227,2.1789017,12.881994,7.894002,4.2424498,3.452702,2.6358144,2.9700472,1.8407279,1.6797398,1.6387625,1.638433,1.2863743,1.376741,1.4542546
